i,t,y,x0,x1
524,3,0.0,1.0,0.0
524,4,1.0,1.0,1.0
524,5,0.0,1.0,1.0
524,6,1.0,1.0,1.0
524,7,1.0,1.0,1.0
524,8,1.0,1.0,1.0
524,9,1.0,1.0,1.0
525,0,0.0,1.0,1.0
525,1,1.0,1.0,1.0
525,2,1.0,1.0,0.0
525,3,1.0,1.0,1.0
525,4,1.0,1.0,1.0
525,5,0.0,1.0,1.0
525,6,0.0,1.0,0.0
525,7,1.0,1.0,1.0
525,8,1.0,1.0,1.0
525,9,1.0,1.0,1.0
526,0,1.0,1.0,1.0
526,1,1.0,1.0,1.0
526,2,0.0,1.0,1.0
526,3,1.0,1.0,1.0
526,4,1.0,1.0,0.0
526,5,1.0,1.0,0.0
526,6,1.0,1.0,1.0
526,7,1.0,1.0,1.0
526,8,1.0,1.0,1.0
526,9,1.0,1.0,1.0
527,0,0.0,1.0,1.0
527,1,0.0,1.0,0.0
527,2,0.0,1.0,1.0
527,3,0.0,1.0,1.0
527,4,1.0,1.0,0.0
527,5,1.0,1.0,1.0
527,6,0.0,1.0,0.0
527,7,1.0,1.0,1.0
527,8,0.0,1.0,1.0
527,9,1.0,1.0,1.0
528,0,1.0,1.0,1.0
528,1,1.0,1.0,1.0
528,2,1.0,1.0,0.0
528,3,1.0,1.0,1.0
528,4,1.0,1.0,0.0
528,5,1.0,1.0,1.0
528,6,1.0,1.0,0.0
528,7,1.0,1.0,0.0
528,8,1.0,1.0,0.0
528,9,1.0,1.0,1.0
529,0,0.0,1.0,0.0
529,1,0.0,1.0,0.0
529,2,1.0,1.0,1.0
529,3,0.0,1.0,0.0
529,4,0.0,1.0,0.0
529,5,0.0,1.0,1.0
529,6,0.0,1.0,1.0
529,7,1.0,1.0,1.0
529,8,0.0,1.0,1.0
529,9,1.0,1.0,1.0
530,0,1.0,1.0,0.0
530,1,1.0,1.0,0.0
530,2,1.0,1.0,1.0
530,3,1.0,1.0,1.0
530,4,1.0,1.0,0.0
530,5,1.0,1.0,0.0
530,6,0.0,1.0,1.0
530,7,1.0,1.0,0.0
530,8,0.0,1.0,0.0
530,9,1.0,1.0,1.0
531,0,0.0,1.0,1.0
531,1,1.0,1.0,0.0
531,2,1.0,1.0,1.0
531,3,1.0,1.0,1.0
531,4,1.0,1.0,0.0
531,5,1.0,1.0,1.0
531,6,0.0,1.0,1.0
531,7,1.0,1.0,1.0
531,8,1.0,1.0,0.0
531,9,1.0,1.0,0.0
532,0,0.0,1.0,1.0
532,1,1.0,1.0,1.0
532,2,1.0,1.0,1.0
532,3,1.0,1.0,1.0
532,4,1.0,1.0,0.0
532,5,0.0,1.0,1.0
532,6,0.0,1.0,1.0
532,7,1.0,1.0,0.0
532,8,0.0,1.0,0.0
532,9,1.0,1.0,1.0
533,0,1.0,1.0,0.0
533,1,0.0,1.0,0.0
533,2,1.0,1.0,0.0
533,3,1.0,1.0,1.0
533,4,1.0,1.0,1.0
533,5,1.0,1.0,0.0
533,6,1.0,1.0,1.0
533,7,0.0,1.0,1.0
533,8,1.0,1.0,0.0
533,9,1.0,1.0,1.0
534,0,1.0,1.0,0.0
534,1,1.0,1.0,1.0
534,2,1.0,1.0,1.0
534,3,1.0,1.0,1.0
534,4,1.0,1.0,0.0
534,5,1.0,1.0,1.0
534,6,1.0,1.0,1.0
534,7,1.0,1.0,1.0
534,8,1.0,1.0,1.0
534,9,0.0,1.0,0.0
535,0,0.0,1.0,0.0
535,1,1.0,1.0,0.0
535,2,1.0,1.0,0.0
535,3,1.0,1.0,0.0
535,4,1.0,1.0,1.0
535,5,1.0,1.0,0.0
535,6,0.0,1.0,0.0
535,7,1.0,1.0,1.0
535,8,0.0,1.0,1.0
535,9,1.0,1.0,0.0
536,0,0.0,1.0,1.0
536,1,1.0,1.0,0.0
536,2,1.0,1.0,1.0
536,3,1.0,1.0,0.0
536,4,1.0,1.0,1.0
536,5,0.0,1.0,0.0
536,6,1.0,1.0,0.0
536,7,0.0,1.0,0.0
536,8,1.0,1.0,1.0
536,9,0.0,1.0,1.0
537,0,1.0,1.0,1.0
537,1,0.0,1.0,0.0
537,2,1.0,1.0,1.0
537,3,1.0,1.0,0.0
537,4,1.0,1.0,0.0
537,5,1.0,1.0,1.0
537,6,1.0,1.0,1.0
537,7,1.0,1.0,0.0
537,8,1.0,1.0,0.0
537,9,1.0,1.0,0.0
538,0,1.0,1.0,0.0
538,1,0.0,1.0,0.0
538,2,1.0,1.0,1.0
538,3,1.0,1.0,0.0
538,4,1.0,1.0,1.0
538,5,1.0,1.0,1.0
538,6,0.0,1.0,1.0
538,7,1.0,1.0,1.0
538,8,1.0,1.0,0.0
538,9,1.0,1.0,0.0
539,0,1.0,1.0,0.0
539,1,1.0,1.0,0.0
539,2,1.0,1.0,1.0
539,3,1.0,1.0,1.0
539,4,1.0,1.0,0.0
539,5,0.0,1.0,0.0
539,6,1.0,1.0,1.0
539,7,0.0,1.0,1.0
539,8,1.0,1.0,0.0
539,9,1.0,1.0,1.0
540,0,1.0,1.0,0.0
540,1,1.0,1.0,1.0
540,2,0.0,1.0,0.0
540,3,1.0,1.0,1.0
540,4,1.0,1.0,1.0
540,5,1.0,1.0,1.0
540,6,1.0,1.0,1.0
540,7,0.0,1.0,0.0
540,8,1.0,1.0,0.0
540,9,1.0,1.0,0.0
541,0,1.0,1.0,0.0
541,1,1.0,1.0,1.0
541,2,1.0,1.0,0.0
541,3,1.0,1.0,1.0
541,4,1.0,1.0,1.0
541,5,1.0,1.0,1.0
541,6,1.0,1.0,1.0
541,7,1.0,1.0,1.0
541,8,1.0,1.0,0.0
541,9,1.0,1.0,1.0
542,0,1.0,1.0,0.0
542,1,1.0,1.0,1.0
542,2,0.0,1.0,0.0
542,3,1.0,1.0,1.0
542,4,1.0,1.0,0.0
542,5,1.0,1.0,0.0
542,6,1.0,1.0,1.0
542,7,1.0,1.0,0.0
542,8,1.0,1.0,0.0
542,9,1.0,1.0,0.0
543,0,1.0,1.0,1.0
543,1,1.0,1.0,1.0
543,2,0.0,1.0,0.0
543,3,1.0,1.0,1.0
543,4,1.0,1.0,1.0
543,5,1.0,1.0,1.0
543,6,0.0,1.0,0.0
543,7,1.0,1.0,1.0
543,8,0.0,1.0,1.0
543,9,0.0,1.0,0.0
544,0,1.0,1.0,1.0
544,1,1.0,1.0,0.0
544,2,1.0,1.0,1.0
544,3,1.0,1.0,1.0
544,4,0.0,1.0,0.0
544,5,1.0,1.0,0.0
544,6,0.0,1.0,1.0
544,7,0.0,1.0,0.0
544,8,1.0,1.0,0.0
544,9,0.0,1.0,0.0
545,0,0.0,1.0,0.0
545,1,1.0,1.0,1.0
545,2,1.0,1.0,1.0
545,3,1.0,1.0,0.0
545,4,0.0,1.0,1.0
545,5,1.0,1.0,1.0
545,6,1.0,1.0,1.0
545,7,1.0,1.0,1.0
545,8,1.0,1.0,0.0
545,9,1.0,1.0,0.0
546,0,1.0,1.0,1.0
546,1,0.0,1.0,0.0
546,2,0.0,1.0,0.0
546,3,1.0,1.0,1.0
546,4,1.0,1.0,0.0
546,5,1.0,1.0,1.0
546,6,1.0,1.0,1.0
546,7,0.0,1.0,0.0
546,8,1.0,1.0,0.0
546,9,0.0,1.0,1.0
547,0,1.0,1.0,1.0
547,1,1.0,1.0,1.0
547,2,0.0,1.0,1.0
547,3,1.0,1.0,1.0
547,4,0.0,1.0,1.0
547,5,0.0,1.0,0.0
547,6,1.0,1.0,1.0
547,7,0.0,1.0,0.0
547,8,0.0,1.0,1.0
547,9,1.0,1.0,0.0
548,0,1.0,1.0,0.0
548,1,0.0,1.0,1.0
548,2,1.0,1.0,0.0
548,3,1.0,1.0,1.0
548,4,1.0,1.0,0.0
548,5,1.0,1.0,1.0
548,6,1.0,1.0,1.0
548,7,1.0,1.0,1.0
548,8,1.0,1.0,0.0
548,9,1.0,1.0,1.0
549,0,0.0,1.0,1.0
549,1,1.0,1.0,1.0
549,2,1.0,1.0,0.0
549,3,1.0,1.0,0.0
549,4,1.0,1.0,1.0
549,5,1.0,1.0,1.0
549,6,1.0,1.0,0.0
549,7,1.0,1.0,0.0
549,8,1.0,1.0,0.0
549,9,1.0,1.0,1.0
550,0,1.0,1.0,0.0
550,1,0.0,1.0,0.0
550,2,1.0,1.0,1.0
550,3,0.0,1.0,0.0
550,4,1.0,1.0,1.0
550,5,1.0,1.0,1.0
550,6,1.0,1.0,1.0
550,7,1.0,1.0,1.0
550,8,1.0,1.0,0.0
550,9,0.0,1.0,1.0
551,0,1.0,1.0,0.0
551,1,1.0,1.0,1.0
551,2,0.0,1.0,1.0
551,3,1.0,1.0,1.0
551,4,1.0,1.0,1.0
551,5,1.0,1.0,1.0
551,6,1.0,1.0,1.0
551,7,0.0,1.0,1.0
551,8,0.0,1.0,0.0
551,9,0.0,1.0,0.0
552,0,0.0,1.0,1.0
552,1,1.0,1.0,1.0
552,2,0.0,1.0,1.0
552,3,1.0,1.0,0.0
552,4,0.0,1.0,0.0
552,5,0.0,1.0,0.0
552,6,1.0,1.0,0.0
552,7,0.0,1.0,0.0
552,8,0.0,1.0,0.0
552,9,1.0,1.0,0.0
553,0,0.0,1.0,1.0
553,1,1.0,1.0,0.0
553,2,1.0,1.0,1.0
553,3,1.0,1.0,1.0
553,4,1.0,1.0,0.0
553,5,1.0,1.0,1.0
553,6,1.0,1.0,0.0
553,7,0.0,1.0,0.0
553,8,1.0,1.0,0.0
553,9,1.0,1.0,0.0
554,0,1.0,1.0,0.0
554,1,0.0,1.0,0.0
554,2,1.0,1.0,1.0
554,3,1.0,1.0,0.0
554,4,1.0,1.0,1.0
554,5,0.0,1.0,0.0
554,6,1.0,1.0,1.0
554,7,0.0,1.0,1.0
554,8,1.0,1.0,0.0
554,9,1.0,1.0,1.0
555,0,1.0,1.0,1.0
555,1,0.0,1.0,0.0
555,2,0.0,1.0,1.0
555,3,1.0,1.0,1.0
555,4,1.0,1.0,0.0
555,5,1.0,1.0,0.0
555,6,1.0,1.0,1.0
555,7,0.0,1.0,1.0
555,8,1.0,1.0,0.0
555,9,1.0,1.0,1.0
556,0,1.0,1.0,0.0
556,1,0.0,1.0,0.0
556,2,0.0,1.0,0.0
556,3,1.0,1.0,1.0
556,4,1.0,1.0,0.0
556,5,1.0,1.0,1.0
556,6,1.0,1.0,1.0
556,7,1.0,1.0,0.0
556,8,0.0,1.0,1.0
556,9,1.0,1.0,0.0
557,0,0.0,1.0,0.0
557,1,0.0,1.0,0.0
557,2,1.0,1.0,0.0
557,3,1.0,1.0,1.0
557,4,0.0,1.0,0.0
557,5,0.0,1.0,1.0
557,6,1.0,1.0,1.0
557,7,1.0,1.0,0.0
557,8,1.0,1.0,0.0
557,9,1.0,1.0,0.0
558,0,1.0,1.0,1.0
558,1,1.0,1.0,1.0
558,2,1.0,1.0,1.0
558,3,0.0,1.0,1.0
558,4,1.0,1.0,1.0
558,5,1.0,1.0,0.0
558,6,1.0,1.0,1.0
558,7,1.0,1.0,0.0
558,8,1.0,1.0,0.0
558,9,0.0,1.0,0.0
559,0,1.0,1.0,0.0
559,1,0.0,1.0,0.0
559,2,1.0,1.0,0.0
559,3,0.0,1.0,0.0
559,4,0.0,1.0,1.0
559,5,0.0,1.0,0.0
559,6,0.0,1.0,0.0
559,7,0.0,1.0,0.0
559,8,1.0,1.0,1.0
559,9,0.0,1.0,0.0
560,0,1.0,1.0,1.0
560,1,1.0,1.0,1.0
560,2,1.0,1.0,1.0
560,3,1.0,1.0,1.0
560,4,1.0,1.0,0.0
560,5,1.0,1.0,0.0
560,6,1.0,1.0,0.0
560,7,0.0,1.0,1.0
560,8,1.0,1.0,0.0
560,9,1.0,1.0,0.0
561,0,1.0,1.0,1.0
561,1,0.0,1.0,0.0
561,2,1.0,1.0,0.0
561,3,1.0,1.0,0.0
561,4,1.0,1.0,1.0
561,5,1.0,1.0,1.0
561,6,0.0,1.0,0.0
561,7,1.0,1.0,0.0
561,8,0.0,1.0,1.0
561,9,1.0,1.0,1.0
562,0,1.0,1.0,0.0
562,1,1.0,1.0,0.0
562,2,1.0,1.0,0.0
562,3,1.0,1.0,1.0
562,4,0.0,1.0,1.0
562,5,1.0,1.0,0.0
562,6,1.0,1.0,1.0
562,7,0.0,1.0,0.0
562,8,1.0,1.0,1.0
562,9,0.0,1.0,0.0
563,0,1.0,1.0,0.0
563,1,1.0,1.0,0.0
563,2,1.0,1.0,0.0
563,3,1.0,1.0,0.0
563,4,0.0,1.0,0.0
563,5,0.0,1.0,1.0
563,6,1.0,1.0,0.0
563,7,1.0,1.0,1.0
563,8,1.0,1.0,0.0
563,9,1.0,1.0,1.0
564,0,0.0,1.0,1.0
564,1,1.0,1.0,1.0
564,2,1.0,1.0,1.0
564,3,0.0,1.0,0.0
564,4,0.0,1.0,0.0
564,5,1.0,1.0,0.0
564,6,0.0,1.0,1.0
564,7,1.0,1.0,0.0
564,8,1.0,1.0,1.0
564,9,1.0,1.0,1.0
565,0,1.0,1.0,1.0
565,1,1.0,1.0,0.0
565,2,0.0,1.0,0.0
565,3,0.0,1.0,1.0
565,4,0.0,1.0,1.0
565,5,0.0,1.0,0.0
565,6,1.0,1.0,0.0
565,7,1.0,1.0,1.0
565,8,0.0,1.0,1.0
565,9,1.0,1.0,1.0
566,0,0.0,1.0,1.0
566,1,1.0,1.0,1.0
566,2,1.0,1.0,1.0
566,3,1.0,1.0,1.0
566,4,1.0,1.0,1.0
566,5,1.0,1.0,0.0
566,6,1.0,1.0,1.0
566,7,0.0,1.0,0.0
566,8,1.0,1.0,0.0
566,9,1.0,1.0,0.0
567,0,1.0,1.0,1.0
567,1,1.0,1.0,0.0
567,2,1.0,1.0,0.0
567,3,1.0,1.0,1.0
567,4,1.0,1.0,0.0
567,5,0.0,1.0,1.0
567,6,0.0,1.0,1.0
567,7,1.0,1.0,0.0
567,8,1.0,1.0,0.0
567,9,1.0,1.0,1.0
568,0,0.0,1.0,1.0
568,1,0.0,1.0,1.0
568,2,1.0,1.0,0.0
568,3,1.0,1.0,1.0
568,4,1.0,1.0,1.0
568,5,1.0,1.0,0.0
568,6,1.0,1.0,0.0
568,7,1.0,1.0,1.0
568,8,1.0,1.0,1.0
568,9,1.0,1.0,0.0
569,0,0.0,1.0,0.0
569,1,1.0,1.0,1.0
569,2,1.0,1.0,1.0
569,3,1.0,1.0,0.0
569,4,0.0,1.0,0.0
569,5,1.0,1.0,0.0
569,6,0.0,1.0,0.0
569,7,1.0,1.0,1.0
569,8,1.0,1.0,1.0
569,9,0.0,1.0,1.0
570,0,1.0,1.0,0.0
570,1,1.0,1.0,1.0
570,2,0.0,1.0,0.0
570,3,1.0,1.0,1.0
570,4,1.0,1.0,0.0
570,5,0.0,1.0,1.0
570,6,1.0,1.0,0.0
570,7,1.0,1.0,0.0
570,8,1.0,1.0,1.0
570,9,1.0,1.0,0.0
571,0,1.0,1.0,0.0
571,1,1.0,1.0,1.0
571,2,1.0,1.0,0.0
571,3,0.0,1.0,0.0
571,4,1.0,1.0,1.0
571,5,0.0,1.0,0.0
571,6,0.0,1.0,1.0
571,7,1.0,1.0,1.0
571,8,0.0,1.0,0.0
571,9,1.0,1.0,0.0
572,0,1.0,1.0,0.0
572,1,0.0,1.0,1.0
572,2,1.0,1.0,0.0
572,3,0.0,1.0,0.0
572,4,1.0,1.0,1.0
572,5,0.0,1.0,1.0
572,6,1.0,1.0,1.0
572,7,1.0,1.0,1.0
572,8,0.0,1.0,0.0
572,9,0.0,1.0,1.0
573,0,0.0,1.0,0.0
573,1,0.0,1.0,1.0
573,2,0.0,1.0,0.0
573,3,1.0,1.0,1.0
573,4,0.0,1.0,0.0
573,5,0.0,1.0,0.0
573,6,1.0,1.0,1.0
573,7,1.0,1.0,1.0
573,8,0.0,1.0,0.0
573,9,0.0,1.0,0.0
574,0,1.0,1.0,1.0
574,1,1.0,1.0,0.0
574,2,0.0,1.0,0.0
574,3,1.0,1.0,1.0
574,4,1.0,1.0,1.0
574,5,1.0,1.0,0.0
574,6,1.0,1.0,0.0
574,7,1.0,1.0,0.0
574,8,1.0,1.0,0.0
574,9,1.0,1.0,0.0
575,0,1.0,1.0,1.0
575,1,1.0,1.0,1.0
575,2,1.0,1.0,1.0
575,3,1.0,1.0,1.0
575,4,1.0,1.0,1.0
575,5,0.0,1.0,0.0
575,6,1.0,1.0,1.0
575,7,1.0,1.0,1.0
575,8,1.0,1.0,1.0
575,9,0.0,1.0,0.0
576,0,1.0,1.0,0.0
576,1,1.0,1.0,1.0
576,2,0.0,1.0,1.0
576,3,0.0,1.0,1.0
576,4,1.0,1.0,0.0
576,5,1.0,1.0,1.0
576,6,1.0,1.0,0.0
576,7,1.0,1.0,1.0
576,8,0.0,1.0,0.0
576,9,1.0,1.0,1.0
577,0,1.0,1.0,1.0
577,1,1.0,1.0,1.0
577,2,1.0,1.0,1.0
577,3,0.0,1.0,0.0
577,4,0.0,1.0,0.0
577,5,0.0,1.0,1.0
577,6,1.0,1.0,1.0
577,7,1.0,1.0,1.0
577,8,1.0,1.0,0.0
577,9,0.0,1.0,0.0
578,0,1.0,1.0,0.0
578,1,0.0,1.0,0.0
578,2,0.0,1.0,0.0
578,3,1.0,1.0,1.0
578,4,1.0,1.0,0.0
578,5,1.0,1.0,0.0
578,6,1.0,1.0,1.0
578,7,1.0,1.0,0.0
578,8,1.0,1.0,1.0
578,9,1.0,1.0,1.0
579,0,1.0,1.0,0.0
579,1,1.0,1.0,1.0
579,2,1.0,1.0,1.0
579,3,1.0,1.0,1.0
579,4,0.0,1.0,0.0
579,5,1.0,1.0,0.0
579,6,1.0,1.0,1.0
579,7,1.0,1.0,0.0
579,8,1.0,1.0,0.0
579,9,1.0,1.0,1.0
580,0,1.0,1.0,1.0
580,1,0.0,1.0,1.0
580,2,0.0,1.0,0.0
580,3,1.0,1.0,0.0
580,4,1.0,1.0,0.0
580,5,1.0,1.0,1.0
580,6,1.0,1.0,1.0
580,7,0.0,1.0,0.0
580,8,1.0,1.0,0.0
580,9,0.0,1.0,1.0
581,0,1.0,1.0,1.0
581,1,0.0,1.0,1.0
581,2,1.0,1.0,0.0
581,3,1.0,1.0,1.0
581,4,0.0,1.0,0.0
581,5,0.0,1.0,1.0
581,6,1.0,1.0,0.0
581,7,1.0,1.0,0.0
581,8,1.0,1.0,0.0
581,9,1.0,1.0,1.0
582,0,1.0,1.0,0.0
582,1,1.0,1.0,0.0
582,2,1.0,1.0,0.0
582,3,1.0,1.0,1.0
582,4,0.0,1.0,0.0
582,5,0.0,1.0,0.0
582,6,0.0,1.0,1.0
582,7,1.0,1.0,0.0
582,8,1.0,1.0,1.0
582,9,1.0,1.0,1.0
583,0,1.0,1.0,1.0
583,1,1.0,1.0,0.0
583,2,0.0,1.0,1.0
583,3,1.0,1.0,0.0
583,4,1.0,1.0,0.0
583,5,1.0,1.0,0.0
583,6,1.0,1.0,1.0
583,7,1.0,1.0,0.0
583,8,1.0,1.0,0.0
583,9,1.0,1.0,1.0
584,0,1.0,1.0,1.0
584,1,1.0,1.0,1.0
584,2,1.0,1.0,0.0
584,3,1.0,1.0,0.0
584,4,0.0,1.0,1.0
584,5,0.0,1.0,1.0
584,6,1.0,1.0,0.0
584,7,1.0,1.0,1.0
584,8,1.0,1.0,0.0
584,9,0.0,1.0,0.0
585,0,1.0,1.0,1.0
585,1,0.0,1.0,1.0
585,2,0.0,1.0,1.0
585,3,1.0,1.0,1.0
585,4,1.0,1.0,1.0
585,5,0.0,1.0,1.0
585,6,1.0,1.0,0.0
585,7,1.0,1.0,0.0
585,8,0.0,1.0,1.0
585,9,1.0,1.0,1.0
586,0,1.0,1.0,0.0
586,1,0.0,1.0,0.0
586,2,0.0,1.0,0.0
586,3,1.0,1.0,0.0
586,4,1.0,1.0,0.0
586,5,1.0,1.0,0.0
586,6,1.0,1.0,1.0
586,7,0.0,1.0,0.0
586,8,0.0,1.0,1.0
586,9,1.0,1.0,1.0
587,0,0.0,1.0,0.0
587,1,1.0,1.0,1.0
587,2,0.0,1.0,0.0
587,3,1.0,1.0,1.0
587,4,1.0,1.0,0.0
587,5,1.0,1.0,0.0
587,6,1.0,1.0,1.0
587,7,1.0,1.0,1.0
587,8,1.0,1.0,0.0
587,9,1.0,1.0,1.0
588,0,1.0,1.0,1.0
588,1,0.0,1.0,0.0
588,2,0.0,1.0,0.0
588,3,1.0,1.0,1.0
588,4,0.0,1.0,1.0
588,5,0.0,1.0,1.0
588,6,1.0,1.0,1.0
588,7,1.0,1.0,0.0
588,8,0.0,1.0,0.0
588,9,1.0,1.0,1.0
589,0,0.0,1.0,0.0
589,1,0.0,1.0,0.0
589,2,0.0,1.0,1.0
589,3,0.0,1.0,0.0
589,4,0.0,1.0,1.0
589,5,1.0,1.0,1.0
589,6,0.0,1.0,0.0
589,7,1.0,1.0,1.0
589,8,0.0,1.0,0.0
589,9,1.0,1.0,1.0
590,0,1.0,1.0,0.0
590,1,0.0,1.0,1.0
590,2,1.0,1.0,0.0
590,3,0.0,1.0,0.0
590,4,0.0,1.0,0.0
590,5,1.0,1.0,1.0
590,6,0.0,1.0,0.0
590,7,1.0,1.0,0.0
590,8,1.0,1.0,1.0
590,9,1.0,1.0,0.0
591,0,1.0,1.0,0.0
591,1,1.0,1.0,0.0
591,2,1.0,1.0,1.0
591,3,1.0,1.0,0.0
591,4,0.0,1.0,0.0
591,5,1.0,1.0,1.0
591,6,1.0,1.0,0.0
591,7,0.0,1.0,0.0
591,8,0.0,1.0,0.0
591,9,1.0,1.0,1.0
592,0,1.0,1.0,1.0
592,1,1.0,1.0,1.0
592,2,1.0,1.0,1.0
592,3,1.0,1.0,0.0
592,4,1.0,1.0,0.0
592,5,1.0,1.0,0.0
592,6,1.0,1.0,0.0
592,7,0.0,1.0,1.0
592,8,1.0,1.0,0.0
592,9,0.0,1.0,0.0
593,0,1.0,1.0,1.0
593,1,1.0,1.0,1.0
593,2,1.0,1.0,1.0
593,3,1.0,1.0,0.0
593,4,1.0,1.0,1.0
593,5,1.0,1.0,1.0
593,6,1.0,1.0,0.0
593,7,0.0,1.0,0.0
593,8,1.0,1.0,0.0
593,9,1.0,1.0,0.0
594,0,0.0,1.0,0.0
594,1,1.0,1.0,0.0
594,2,1.0,1.0,0.0
594,3,1.0,1.0,1.0
594,4,1.0,1.0,0.0
594,5,1.0,1.0,1.0
594,6,1.0,1.0,1.0
594,7,1.0,1.0,0.0
594,8,1.0,1.0,1.0
594,9,1.0,1.0,0.0
595,0,1.0,1.0,0.0
595,1,0.0,1.0,1.0
595,2,1.0,1.0,1.0
595,3,1.0,1.0,0.0
595,4,0.0,1.0,1.0
595,5,1.0,1.0,0.0
595,6,0.0,1.0,0.0
595,7,1.0,1.0,0.0
595,8,1.0,1.0,0.0
595,9,0.0,1.0,1.0
596,0,0.0,1.0,0.0
596,1,1.0,1.0,0.0
596,2,1.0,1.0,1.0
596,3,0.0,1.0,0.0
596,4,1.0,1.0,0.0
596,5,0.0,1.0,0.0
596,6,0.0,1.0,0.0
596,7,1.0,1.0,1.0
596,8,1.0,1.0,0.0
596,9,1.0,1.0,1.0
597,0,0.0,1.0,0.0
597,1,1.0,1.0,1.0
597,2,1.0,1.0,1.0
597,3,1.0,1.0,0.0
597,4,0.0,1.0,0.0
597,5,1.0,1.0,0.0
597,6,0.0,1.0,0.0
597,7,0.0,1.0,1.0
597,8,1.0,1.0,1.0
597,9,1.0,1.0,1.0
598,0,0.0,1.0,1.0
598,1,1.0,1.0,0.0
598,2,1.0,1.0,1.0
598,3,1.0,1.0,1.0
598,4,1.0,1.0,1.0
598,5,1.0,1.0,0.0
598,6,1.0,1.0,0.0
598,7,0.0,1.0,0.0
598,8,1.0,1.0,1.0
598,9,1.0,1.0,1.0
599,0,0.0,1.0,0.0
599,1,1.0,1.0,1.0
599,2,0.0,1.0,0.0
599,3,1.0,1.0,1.0
599,4,1.0,1.0,0.0
599,5,0.0,1.0,1.0
599,6,1.0,1.0,1.0
599,7,1.0,1.0,0.0
599,8,1.0,1.0,1.0
599,9,1.0,1.0,0.0
600,0,1.0,1.0,1.0
600,1,1.0,1.0,1.0
600,2,1.0,1.0,1.0
600,3,1.0,1.0,0.0
600,4,0.0,1.0,1.0
600,5,1.0,1.0,1.0
600,6,1.0,1.0,1.0
600,7,0.0,1.0,0.0
600,8,1.0,1.0,0.0
600,9,1.0,1.0,1.0
601,0,1.0,1.0,0.0
601,1,0.0,1.0,1.0
601,2,1.0,1.0,1.0
601,3,1.0,1.0,1.0
601,4,1.0,1.0,1.0
601,5,1.0,1.0,1.0
601,6,1.0,1.0,0.0
601,7,0.0,1.0,0.0
601,8,1.0,1.0,0.0
601,9,1.0,1.0,1.0
602,0,1.0,1.0,0.0
602,1,1.0,1.0,1.0
602,2,1.0,1.0,0.0
602,3,1.0,1.0,1.0
602,4,1.0,1.0,0.0
602,5,1.0,1.0,0.0
602,6,1.0,1.0,0.0
602,7,1.0,1.0,1.0
602,8,1.0,1.0,1.0
602,9,0.0,1.0,0.0
603,0,1.0,1.0,0.0
603,1,1.0,1.0,1.0
603,2,1.0,1.0,1.0
603,3,1.0,1.0,1.0
603,4,1.0,1.0,0.0
603,5,1.0,1.0,1.0
603,6,1.0,1.0,1.0
603,7,1.0,1.0,1.0
603,8,0.0,1.0,1.0
603,9,1.0,1.0,0.0
604,0,1.0,1.0,1.0
604,1,1.0,1.0,1.0
604,2,1.0,1.0,1.0
604,3,0.0,1.0,1.0
604,4,1.0,1.0,1.0
604,5,1.0,1.0,1.0
604,6,1.0,1.0,0.0
604,7,0.0,1.0,0.0
604,8,0.0,1.0,1.0
604,9,1.0,1.0,0.0
605,0,1.0,1.0,0.0
605,1,0.0,1.0,1.0
605,2,1.0,1.0,0.0
605,3,0.0,1.0,1.0
605,4,1.0,1.0,1.0
605,5,1.0,1.0,1.0
605,6,0.0,1.0,0.0
605,7,0.0,1.0,1.0
605,8,0.0,1.0,1.0
605,9,1.0,1.0,0.0
606,0,0.0,1.0,1.0
606,1,0.0,1.0,1.0
606,2,1.0,1.0,1.0
606,3,1.0,1.0,1.0
606,4,1.0,1.0,1.0
606,5,1.0,1.0,1.0
606,6,1.0,1.0,0.0
606,7,0.0,1.0,1.0
606,8,1.0,1.0,1.0
606,9,0.0,1.0,1.0
607,0,0.0,1.0,0.0
607,1,1.0,1.0,1.0
607,2,1.0,1.0,1.0
607,3,0.0,1.0,1.0
607,4,1.0,1.0,0.0
607,5,0.0,1.0,1.0
607,6,1.0,1.0,1.0
607,7,1.0,1.0,0.0
607,8,1.0,1.0,0.0
607,9,1.0,1.0,0.0
608,0,1.0,1.0,1.0
608,1,0.0,1.0,0.0
608,2,1.0,1.0,0.0
608,3,1.0,1.0,0.0
608,4,1.0,1.0,1.0
608,5,1.0,1.0,0.0
608,6,1.0,1.0,1.0
608,7,1.0,1.0,0.0
608,8,1.0,1.0,0.0
608,9,0.0,1.0,0.0
609,0,1.0,1.0,0.0
609,1,1.0,1.0,0.0
609,2,0.0,1.0,0.0
609,3,0.0,1.0,0.0
609,4,1.0,1.0,1.0
609,5,0.0,1.0,1.0
609,6,0.0,1.0,0.0
609,7,1.0,1.0,0.0
609,8,0.0,1.0,1.0
609,9,1.0,1.0,1.0
610,0,1.0,1.0,0.0
610,1,1.0,1.0,0.0
610,2,1.0,1.0,1.0
610,3,1.0,1.0,0.0
610,4,1.0,1.0,1.0
610,5,1.0,1.0,0.0
610,6,1.0,1.0,1.0
610,7,0.0,1.0,0.0
610,8,1.0,1.0,0.0
610,9,1.0,1.0,0.0
611,0,1.0,1.0,0.0
611,1,1.0,1.0,0.0
611,2,1.0,1.0,0.0
611,3,1.0,1.0,1.0
611,4,1.0,1.0,1.0
611,5,0.0,1.0,1.0
611,6,1.0,1.0,1.0
